unit_id,X1_team_size,X2_avg_employee_age,department,role_level,remote_ratio,digital_maturity_score,A_copilot_treatment,Y_observed_productivity_outcome,Y0_no_copilot,Y1_with_copilot,true_treatment_effect,propensity_score
1547,15,36.3,Operations,Entry,0.73,0.02,1,73.79,69.85,73.79,3.94,0.73
1548,7,31.7,Engineering,Mid,0.8,0.25,0,60.268,60.268,64.668,4.4,0.3689
1549,5,27.69,HR,Entry,0.42,0.74,0,58.347,58.347,63.727,5.38,0.3608
1550,4,32.66,HR,Entry,0.94,0.48,0,57.732,57.732,62.592,4.86,0.3388
1551,16,35.77,Engineering,Entry,0,0.37,1,75.965,71.325,75.965,4.64,0.8344
1552,10,30.09,Customer Support,Entry,0.9,0.99,1,75.093,68.113,75.093,6.98,0.7097
1553,10,28.78,Finance,Mid,0.9,0.23,1,66.919,62.559,66.919,4.36,0.4285
1554,10,50.12,Finance,Manager,0.35,0.84,1,79.246,73.666,79.246,5.58,0.9232
1555,10,28.82,HR,Senior,0.56,0.14,0,62.895,62.895,67.075,4.18,0.399
1556,9,26.59,Finance,Mid,0.31,0.13,0,56.061,56.061,60.221,4.16,0.309
1557,11,36.28,HR,Entry,0.47,0.72,1,73.703,68.363,73.703,5.34,0.7778
1558,14,46.32,Engineering,Mid,0.34,0.34,1,81.567,76.987,81.567,4.58,0.8971
1559,7,34.76,Customer Support,Mid,1,0.56,1,69.785,63.665,69.785,6.12,0.5431
1560,11,27.5,HR,Mid,0.4,0.11,1,67.368,63.248,67.368,4.12,0.4036
1561,7,21.58,Customer Support,Senior,0.37,0.75,0,60.554,60.554,67.054,6.5,0.3213
1562,13,34.2,Finance,Mid,0.2,0.55,0,69.116,69.116,74.116,5.0,0.7664
1563,10,35.14,Finance,Entry,0.96,0.88,1,69.626,63.966,69.626,5.66,0.7675
1564,10,36.14,Finance,Senior,0,0.55,0,66.71,66.71,71.71,5.0,0.6948
1565,9,30.35,Marketing,Manager,0.4,0.9,1,72.188,65.388,72.188,6.8,0.6483
1566,7,30.48,Customer Support,Manager,1,0.38,1,68.252,62.492,68.252,5.76,0.3859
1567,5,41.03,Marketing,Manager,0,0.23,0,60.752,60.752,66.212,5.46,0.4786
1568,6,34.02,Legal,Senior,0.57,0.81,0,65.686,65.686,71.206,5.52,0.5686
1569,14,52.1,Sales,Mid,0.38,0.13,0,73.948,73.948,79.208,5.26,0.9161
1570,10,31.76,HR,Mid,0.88,0.69,0,67.422,67.422,72.702,5.28,0.6512
1571,11,27.23,Legal,Mid,0.74,0.32,0,62.862,62.862,67.402,4.54,0.4698
1572,7,41.42,HR,Entry,0.41,0.63,1,68.358,63.198,68.358,5.16,0.7046
1573,6,27.9,Marketing,Entry,0.6,0.69,0,61.061,61.061,67.441,6.38,0.3911
1574,10,32.75,Operations,Manager,0.16,0.19,0,63.835,63.835,68.115,4.28,0.5033
1575,8,40.07,Customer Support,Manager,0.5,0.35,1,68.759,63.059,68.759,5.7,0.631
1576,8,37.24,Finance,Mid,0.54,0.53,0,67.938,67.938,72.898,4.96,0.6303
1577,14,29.52,Sales,Mid,0.23,0.31,1,70.326,64.706,70.326,5.62,0.6482
1578,8,20,Customer Support,Senior,0.58,0.31,0,58.473,58.473,64.093,5.62,0.2098
1579,7,41.46,Finance,Entry,0.15,0.07,0,63.48,63.48,67.52,4.04,0.5224
1580,7,35.56,Marketing,Entry,0.5,0.27,0,64.168,64.168,69.708,5.54,0.4597
1581,2,31.0,Finance,Mid,0.22,0.27,0,53.265,53.265,57.705,4.44,0.1866
1582,8,24.61,Operations,Senior,0.64,0.4,0,61.138,61.138,65.838,4.7,0.3132
1583,11,31.28,Engineering,Entry,0.57,0.63,1,70.719,65.559,70.719,5.16,0.663
1584,7,34.75,Sales,Manager,0,0.58,1,71.38,65.22,71.38,6.16,0.5498
1585,11,33.2,Customer Support,Senior,0.51,0.77,1,73.931,67.391,73.931,6.54,0.74
1586,8,25.87,Finance,Senior,0.84,0.84,1,71.467,65.887,71.467,5.58,0.4862
1587,10,34.26,Customer Support,Manager,0.59,0.22,0,67.037,67.037,72.477,5.44,0.5477
1588,9,46.59,HR,Senior,0.36,0.05,1,71.937,67.937,71.937,4.0,0.7074
1589,17,32.14,Marketing,Entry,0.87,0.58,1,82.688,76.528,82.688,6.16,0.8538
1590,8,30.5,HR,Senior,0,0.5,0,59.709,59.709,64.609,4.9,0.4714
1591,12,32.97,Engineering,Entry,0.24,0.09,1,68.75,64.67,68.75,4.08,0.5629
1592,11,28.98,Customer Support,Mid,0.25,0.71,1,73.289,66.869,73.289,6.42,0.6416
1593,11,40.69,Finance,Senior,0.23,0.12,0,67.836,67.836,71.976,4.14,0.6921
1594,12,46.92,Marketing,Senior,0.57,0.2,1,73.341,67.941,73.341,5.4,0.8406
1595,9,40.67,HR,Mid,0.47,0.28,0,68.659,68.659,73.119,4.46,0.662
1596,12,43.36,Operations,Entry,0.06,0.05,1,76.849,72.849,76.849,4.0,0.7563
1597,9,33.74,HR,Entry,1,0.65,1,70.804,65.604,70.804,5.2,0.6379
1598,8,39.95,Marketing,Manager,0.59,0.59,1,72.275,66.095,72.275,6.18,0.7029
1599,11,24.45,Customer Support,Mid,0.56,0.16,0,61.955,61.955,67.275,5.32,0.3554
1600,10,43.05,Legal,Manager,0.3,0.29,1,71.866,67.386,71.866,4.48,0.7466
1601,11,43.16,Engineering,Entry,0.59,0.22,1,74.083,69.743,74.083,4.34,0.7636
1602,11,32.59,HR,Manager,0.68,0.58,1,73.736,68.676,73.736,5.06,0.6738
1603,6,38.81,Customer Support,Senior,0.17,0.09,0,61.52,61.52,66.7,5.18,0.4253
1604,11,33.12,Engineering,Manager,0.34,0.35,1,67.234,62.634,67.234,4.6,0.6107
1605,10,37.74,Engineering,Senior,0.18,0.82,1,74.938,69.398,74.938,5.54,0.7932
1606,9,45.81,Customer Support,Entry,0.32,0.56,1,75.071,68.951,75.071,6.12,0.8216
1607,8,33.11,Finance,Manager,0.88,0.53,1,66.606,61.646,66.606,4.96,0.5404
1608,12,46.72,Finance,Senior,0.21,0.2,1,74.675,70.375,74.675,4.3,0.8382
1609,7,26.6,Customer Support,Entry,1,0.77,1,69.206,62.666,69.206,6.54,0.4333
1610,2,34.35,Finance,Manager,0.99,0.9,1,64.341,58.641,64.341,5.7,0.4283
1611,16,33.36,Engineering,Entry,0.23,0.8,1,82.576,77.076,82.576,5.5,0.8811
1612,8,43.14,Legal,Manager,0.74,0.08,0,65.035,65.035,69.095,4.06,0.607
1613,6,34.61,Engineering,Entry,0.89,0.17,0,58.324,58.324,62.564,4.24,0.3619
1614,8,34.63,Marketing,Senior,0.34,0.01,0,62.301,62.301,67.321,5.02,0.3944
1615,10,24.51,Legal,Manager,0.92,0.85,1,69.845,64.245,69.845,5.6,0.5488
1616,7,31.99,Marketing,Mid,0.56,0.03,1,64.242,59.182,64.242,5.06,0.306
1617,7,33.36,Sales,Senior,0.84,0.69,1,70.434,64.054,70.434,6.38,0.5567
1618,5,39.68,Marketing,Senior,0.03,0.99,1,71.162,64.182,71.162,6.98,0.7021
1619,10,22.46,Operations,Mid,0.65,0.38,0,60.956,60.956,65.616,4.66,0.3438
1620,10,29.63,Operations,Manager,0.84,0.44,1,72.031,67.251,72.031,4.78,0.5207
1621,6,39.43,Marketing,Manager,0.26,0.65,0,65.771,65.771,72.071,6.3,0.6315
1622,11,27.06,Engineering,Mid,0.47,0.12,0,63.003,63.003,67.143,4.14,0.3974
1623,8,42.18,Engineering,Manager,0.55,0.74,1,74.225,68.845,74.225,5.38,0.7811
1624,10,38.14,HR,Entry,0.81,0.77,1,75.173,69.733,75.173,5.44,0.7876
1625,11,35.85,Finance,Entry,0.87,0.81,1,75.074,69.554,75.074,5.52,0.7926
1626,8,32.36,Customer Support,Entry,1,0.27,1,69.7,64.16,69.7,5.54,0.433
1627,10,32.99,Marketing,Mid,0.38,0.54,1,72.88,66.8,72.88,6.08,0.6283
1628,5,33.65,Legal,Entry,0.57,0.64,1,66.135,60.955,66.135,5.18,0.4562
1629,9,38.9,Operations,Mid,0.2,0.31,1,72.167,67.647,72.167,4.52,0.6353
1630,9,41.09,Operations,Manager,0.45,0.13,0,64.07,64.07,68.23,4.16,0.6224
1631,5,35.95,Legal,Mid,0.23,0.24,1,66.528,62.148,66.528,4.38,0.3708
1632,8,42.08,Customer Support,Mid,0.4,0.75,1,74.259,67.759,74.259,6.5,0.7819
1633,10,41.41,Engineering,Entry,0.58,0.65,1,77.695,72.495,77.695,5.2,0.8079
1634,8,30.92,Sales,Mid,0.47,0.93,1,74.444,67.584,74.444,6.86,0.6282
1635,6,34.31,Finance,Manager,0.72,0.91,0,62.978,62.978,68.698,5.72,0.6087
1636,14,32.83,Legal,Entry,0.25,0.08,1,71.399,67.339,71.399,4.06,0.6426
1637,5,35.49,Customer Support,Entry,0.81,0.9,0,63.815,63.815,70.615,6.8,0.5875
1638,8,34.1,Sales,Entry,0.55,0.47,1,69.794,63.854,69.794,5.94,0.5416
1639,6,27.59,Finance,Senior,0.47,0.2,0,60.488,60.488,64.788,4.3,0.2393
1640,15,40.23,Marketing,Manager,0.51,0.95,1,85.218,78.318,85.218,6.9,0.934
1641,12,25.62,Finance,Mid,0.23,0.23,1,68.445,64.085,68.445,4.36,0.4472
1642,16,43.56,HR,Entry,0.27,0.65,1,80.513,75.313,80.513,5.2,0.9376
1643,11,33.62,Finance,Mid,0.56,0.18,0,64.914,64.914,69.174,4.26,0.564
1644,14,38.02,Legal,Entry,0.13,0.77,1,79.319,73.879,79.319,5.44,0.8828
1645,14,45.63,Marketing,Mid,0.62,0.75,1,86.353,79.853,86.353,6.5,0.9357
1646,7,39.07,Engineering,Senior,0.11,0.48,0,65.153,65.153,70.013,4.86,0.6102
1647,16,21.91,Legal,Senior,0.64,0.18,1,71.22,66.96,71.22,4.26,0.5259
1648,6,41.84,Engineering,Entry,0.64,0.44,1,69.24,64.46,69.24,4.78,0.6134
1649,10,44.62,Sales,Manager,0.79,0.78,1,76.805,70.245,76.805,6.56,0.8708
1650,7,35.28,Customer Support,Manager,0.94,0.36,0,64.467,64.467,70.187,5.72,0.4847
1651,16,26.59,Engineering,Manager,0.73,0.33,1,75.443,70.883,75.443,4.56,0.6759
1652,14,33.6,HR,Senior,0.6,0.44,1,75.276,70.496,75.276,4.78,0.7614
1653,8,29.0,Marketing,Mid,0.56,0.52,1,68.151,62.111,68.151,6.04,0.4448
1654,9,30.22,Operations,Entry,1.0,0.35,1,66.603,62.003,66.603,4.6,0.4575
1655,7,26.61,Engineering,Manager,0.1,0.25,0,59.389,59.389,63.789,4.4,0.27
1656,10,40.47,Sales,Entry,0.04,0.33,1,71.248,65.588,71.248,5.66,0.7119
1657,4,38.42,Legal,Mid,0.19,0.42,0,61.282,61.282,66.022,4.74,0.4417
1658,8,28.53,Sales,Manager,1,0.49,0,60.532,60.532,66.512,5.98,0.424
1659,13,29.03,Sales,Mid,0,0.29,0,67.948,67.948,73.528,5.58,0.5888
1660,8,34.83,Sales,Mid,0.07,0.53,0,64.341,64.341,70.401,6.06,0.5786
1661,11,38.62,Engineering,Entry,0.87,0.63,1,76.179,71.019,76.179,5.16,0.7921
1662,6,35.52,Engineering,Senior,0.34,0.25,0,60.684,60.684,65.084,4.4,0.4078
1663,15,43.82,Engineering,Entry,0.7,0.9,1,86.421,80.721,86.421,5.7,0.948
1664,9,41.46,Legal,Senior,0.76,0.46,1,73.998,69.178,73.998,4.82,0.7301
1665,11,42.13,Legal,Entry,0.48,0.52,0,69.825,69.825,74.765,4.94,0.8175
1666,6,31.0,Marketing,Entry,0.23,0.95,0,62.496,62.496,69.396,6.9,0.5498
1667,3,30.01,Sales,Mid,0.68,0.58,0,57.067,57.067,63.227,6.16,0.2794
1668,6,28.32,Customer Support,Manager,0.97,0.27,0,58.718,58.718,64.258,5.54,0.2702
1669,13,37.96,Marketing,Entry,0.01,0.17,0,70.471,70.471,75.811,5.34,0.73
1670,12,34.0,Marketing,Entry,0.38,0.5,1,74.878,68.878,74.878,6.0,0.715
1671,10,38.14,Legal,Mid,0.65,0.37,1,69.367,64.727,69.367,4.64,0.6793
1672,16,20,Finance,Mid,0,0.27,1,72.358,67.918,72.358,4.44,0.5145
1673,9,29.15,HR,Mid,0.39,0.37,0,64.165,64.165,68.805,4.64,0.4407
1674,12,41.03,Operations,Manager,0,0.92,0,74.852,74.852,80.592,5.74,0.8948
1675,12,32.36,Legal,Senior,1.0,0.61,0,69.084,69.084,74.204,5.12,0.7164
1676,14,28.72,Legal,Entry,0.34,0.98,1,77.203,71.343,77.203,5.86,0.8141
1677,7,29.91,Legal,Manager,0.71,0.02,1,62.961,59.021,62.961,3.94,0.265
1678,9,41.58,Marketing,Entry,0.59,0.48,1,72.622,66.662,72.622,5.96,0.7377
1679,2,30.95,Marketing,Mid,0.61,0.64,1,60.086,53.806,60.086,6.28,0.2772
1680,8,47.63,Finance,Senior,0.06,0.62,1,75.679,70.539,75.679,5.14,0.8312
1681,9,31.84,Operations,Senior,0.78,0.69,0,65.087,65.087,70.367,5.28,0.6111
1682,12,31.48,Legal,Mid,0.41,0.82,1,75.175,69.635,75.175,5.54,0.7578
1683,4,37.76,Legal,Senior,0.19,0.56,1,66.224,61.204,66.224,5.02,0.4757
1684,5,35.45,Customer Support,Entry,0.19,0.97,0,63.396,63.396,70.336,6.94,0.6104
1685,11,40.43,Finance,Senior,1,0.9,0,73.772,73.772,79.472,5.7,0.8675
1686,8,24.76,Sales,Entry,0.37,0.18,1,64.18,58.82,64.18,5.36,0.2535
1687,11,40.2,Engineering,Entry,0.36,0.03,0,66.576,66.576,70.536,3.96,0.6547
1688,11,29.83,Marketing,Mid,0.16,0.8,0,70.702,70.702,77.302,6.6,0.6867
1689,11,31.28,Legal,Mid,0.67,0.91,1,74.282,68.562,74.282,5.72,0.7444
1690,8,41.17,Finance,Entry,0,0.05,0,67.521,67.521,71.521,4.0,0.5537
1691,6,33.21,Marketing,Mid,0.46,0.4,0,63.072,63.072,68.872,5.8,0.4082
1692,7,33.63,Marketing,Manager,0.27,0.05,0,60.386,60.386,65.486,5.1,0.3444
1693,12,30.2,Marketing,Mid,0.64,0.68,0,68.325,68.325,74.685,6.36,0.6963
1694,11,34.77,Customer Support,Manager,0.71,0.97,1,76.328,69.388,76.328,6.94,0.8126
1695,10,32.92,Finance,Entry,0.7,0.99,1,72.48,66.6,72.48,5.88,0.7593
1696,14,28.28,Operations,Entry,0.33,0.29,0,71.51,71.51,75.99,4.48,0.6157
1697,5,25.11,HR,Senior,0.21,0.05,0,56.536,56.536,60.536,4.0,0.1455
1698,7,30.74,Legal,Mid,0.33,0.34,0,56.151,56.151,60.731,4.58,0.3782
1699,8,30.57,Finance,Mid,0.24,0.72,1,70.938,65.598,70.938,5.34,0.5497
1700,14,38.53,Operations,Senior,0.71,0.37,1,76.494,71.854,76.494,4.64,0.8184
1701,14,35.68,Legal,Senior,0.48,0.78,1,77.413,71.953,77.413,5.46,0.8609
1702,10,28.7,HR,Entry,0.89,0.08,1,68.391,64.331,68.391,4.06,0.3764
1703,13,35.18,Customer Support,Manager,0.54,0.61,1,77.495,71.275,77.495,6.22,0.7958
1704,9,37.46,Finance,Entry,0.41,0.02,1,70.728,66.788,70.728,3.94,0.5049
1705,9,43.68,Engineering,Senior,0.32,0.18,1,72.852,68.592,72.852,4.26,0.6908
1706,9,30.58,Engineering,Senior,0.39,0.64,0,67.014,67.014,72.194,5.18,0.5667
1707,11,28.03,Engineering,Manager,0,0.84,1,72.386,66.806,72.386,5.58,0.6635
1708,10,29.64,Customer Support,Mid,0.31,0.54,1,68.502,62.422,68.502,6.08,0.5556
1709,7,33.55,Sales,Manager,0.18,0.85,1,70.688,63.988,70.688,6.7,0.6153
1710,8,32.24,Legal,Mid,0.57,0.88,1,71.776,66.116,71.776,5.66,0.6396
1711,8,30.85,Customer Support,Mid,0.75,0.88,1,70.038,63.278,70.038,6.76,0.6102
1712,8,35.65,Sales,Manager,0.29,0.81,1,70.873,64.253,70.873,6.62,0.6862
1713,5,36.39,Legal,Entry,0.39,0.63,0,61.477,61.477,66.637,5.16,0.5142
1714,11,25.47,Legal,Senior,0.73,0.19,1,66.432,62.152,66.432,4.28,0.3866
1715,6,36.04,Engineering,Senior,0.23,0.48,0,62.721,62.721,67.581,4.86,0.4989
1716,10,36.33,Engineering,Mid,0.43,0.86,1,71.457,65.837,71.457,5.62,0.7814
1717,12,33.5,Finance,Manager,0.63,0.97,1,77.669,71.829,77.669,5.84,0.8225
1718,7,38.87,Marketing,Senior,1,0.16,1,69.728,64.408,69.728,5.32,0.4955
1719,10,27.27,Marketing,Entry,0.67,0.99,1,75.744,68.764,75.744,6.98,0.6548
1720,10,34.87,Marketing,Manager,0.83,0.93,0,70.18,70.18,77.04,6.86,0.7755
1721,17,38.97,Customer Support,Senior,0.44,0.16,1,78.572,73.252,78.572,5.32,0.8571
1722,14,36.78,HR,Mid,0.56,0.25,1,77.441,73.041,77.441,4.4,0.765
1723,12,29.22,Finance,Mid,0.92,0.81,1,73.588,68.068,73.588,5.52,0.7158
1724,12,24.74,Marketing,Entry,0.38,0.84,0,64.693,64.693,71.373,6.68,0.637
1725,10,35.0,Finance,Manager,0.54,0.47,1,70.759,65.919,70.759,4.84,0.6475
1726,4,36.47,Marketing,Manager,0.83,0.49,0,58.534,58.534,64.514,5.98,0.4228
1727,9,35.26,Operations,Mid,0.46,0.15,0,62.366,62.366,66.566,4.2,0.5008
1728,8,36.22,Engineering,Mid,0.81,0.59,0,66.381,66.381,71.461,5.08,0.6284
1729,9,21.9,Customer Support,Mid,0.33,0.79,1,72.288,65.708,72.288,6.58,0.4248
1730,10,44.55,Sales,Entry,0.54,0.91,1,79.861,73.041,79.861,6.82,0.8893
1731,12,35.52,Customer Support,Senior,0.57,0.32,1,74.303,68.663,74.303,5.64,0.6911
1732,3,37.64,HR,Mid,0.04,0.68,1,65.973,60.713,65.973,5.26,0.4699
1733,8,35.03,Legal,Senior,0,0.75,1,70.202,64.802,70.202,5.4,0.6554
1734,10,38.82,Customer Support,Manager,0.56,0.19,0,67.441,67.441,72.821,5.38,0.6363
1735,7,30.81,HR,Mid,0.4,0.16,0,58.561,58.561,62.781,4.22,0.3223
1736,3,36.09,Engineering,Senior,0.98,0.98,1,65.162,59.302,65.162,5.86,0.5399
1737,13,38.29,Marketing,Senior,0.96,0.59,1,79.527,73.347,79.527,6.18,0.8337
1738,16,31.09,Sales,Entry,0.73,0.27,1,76.36,70.82,76.36,5.54,0.742
1739,14,38.79,Operations,Senior,0.43,0.57,1,80.752,75.712,80.752,5.04,0.8593
1740,15,36.66,HR,Manager,0,0.25,1,76.495,72.095,76.495,4.4,0.794
1741,4,39.99,Finance,Entry,0.31,0.8,1,67.787,62.287,67.787,5.5,0.608
1742,13,30.65,Marketing,Entry,0.91,0.55,1,74.117,68.017,74.117,6.1,0.7045
1743,12,43.05,Engineering,Manager,0.95,0.81,1,75.746,70.226,75.746,5.52,0.8974
1744,5,28.24,Operations,Entry,0.27,0.96,1,63.947,58.127,63.947,5.82,0.4467
1745,11,44.5,HR,Manager,0.89,0.47,1,73.987,69.147,73.987,4.84,0.838
1746,13,32.99,HR,Senior,0.94,0.99,1,77.184,71.304,77.184,5.88,0.8448
1747,11,42.13,Engineering,Entry,0.41,0.14,1,72.314,68.134,72.314,4.18,0.7246
1748,10,25.8,Legal,Manager,0.28,0.88,1,70.723,65.063,70.723,5.66,0.5876
1749,10,38.42,Operations,Mid,0.42,0.82,1,75.585,70.045,75.585,5.54,0.8031
1750,11,46.36,HR,Senior,0.51,0.9,1,80.934,75.234,80.934,5.7,0.9177
1751,14,46.16,Sales,Entry,0.44,0.26,1,83.721,78.201,83.721,5.52,0.8848
1752,6,35.01,Engineering,Senior,0.73,0.32,1,66.207,61.667,66.207,4.54,0.4205
1753,10,41.82,Sales,Entry,0.5,0.76,1,79.935,73.415,79.935,6.52,0.8358
1754,11,33.28,HR,Senior,0.07,0.41,1,71.319,66.599,71.319,4.72,0.634
1755,9,21.53,Customer Support,Senior,0.62,0.33,0,60.922,60.922,66.582,5.66,0.2728
1756,12,38.78,Engineering,Manager,0.41,0.84,0,70.602,70.602,76.182,5.58,0.8613
1757,9,38.07,Finance,Manager,0.3,0.6,1,70.43,65.33,70.43,5.1,0.7081
1758,13,37.35,Operations,Mid,0.96,0.17,1,72.373,68.133,72.373,4.24,0.719
1759,17,40.45,Engineering,Mid,0.31,0.98,1,82.699,76.839,82.699,5.86,0.9557
1760,11,35.52,HR,Senior,0.46,0.62,1,74.217,69.077,74.217,5.14,0.7398
1761,9,39.96,HR,Manager,0.6,0.15,1,71.639,67.439,71.639,4.2,0.6051
1762,11,32.4,Legal,Mid,0.8,0.98,1,74.367,68.507,74.367,5.86,0.7804
1763,11,46.95,Customer Support,Senior,0.92,0.14,0,68.797,68.797,74.077,5.28,0.8024
1764,11,42.5,Customer Support,Entry,0.4,0.55,1,75.758,69.658,75.758,6.1,0.8285
1765,7,28.55,Legal,Senior,1,0.92,0,61.351,61.351,67.091,5.74,0.5294
1766,4,30.45,HR,Manager,0.5,0.62,0,61.885,61.885,67.025,5.14,0.3381
1767,12,35.89,Marketing,Senior,0.89,0.8,1,80.521,73.921,80.521,6.6,0.8191
1768,7,32.84,Customer Support,Manager,0.72,0.55,0,61.99,61.99,68.09,6.1,0.4964
1769,11,35.91,Legal,Mid,0.75,0.82,1,76.989,71.449,76.989,5.54,0.7957
1770,7,31.46,Customer Support,Mid,0.55,0.06,1,63.517,58.397,63.517,5.12,0.3048
1771,4,22.34,Marketing,Manager,0.82,0.42,1,60.401,54.561,60.401,5.84,0.1569
1772,12,38.53,Finance,Entry,0.76,0.71,1,78.255,72.935,78.255,5.32,0.835
1773,9,25.83,HR,Mid,0.34,0.94,0,64.726,64.726,70.506,5.78,0.5648
1774,8,40.44,Finance,Entry,0.83,0.04,0,63.426,63.426,67.406,3.98,0.5339
1775,12,29.51,Sales,Senior,0.31,0.8,0,70.106,70.106,76.706,6.6,0.7182
1776,7,35.38,Sales,Senior,0.8,0.77,1,70.454,63.914,70.454,6.54,0.6277
1777,14,38.98,Legal,Entry,0.68,0.49,0,72.985,72.985,77.865,4.88,0.8474
1778,10,29.27,Engineering,Mid,0,0.97,1,76.62,70.78,76.62,5.84,0.6883
1779,9,41.27,Legal,Mid,0.1,0.36,0,68.675,68.675,73.295,4.62,0.698
1780,10,32.68,Customer Support,Senior,0.74,0.65,0,64.849,64.849,71.149,6.3,0.6573
1781,8,37.1,Operations,Mid,0.49,0.19,1,65.716,61.436,65.716,4.28,0.5112
1782,16,35.84,Sales,Manager,0.94,0.82,1,84.96,78.32,84.96,6.64,0.9049
1783,7,34.09,Engineering,Senior,0.25,0.18,1,64.545,60.285,64.545,4.26,0.3966
1784,2,33.76,Sales,Manager,0.91,0.13,1,59.254,53.994,59.254,5.26,0.1947
1785,5,29.6,Operations,Senior,0.84,0.94,0,59.504,59.504,65.284,5.78,0.4701
1786,8,26.44,Marketing,Entry,1,0.19,0,59.984,59.984,65.364,5.38,0.286
1787,9,30.05,Legal,Entry,0.09,0.26,1,71.427,67.007,71.427,4.42,0.4227
1788,2,38.84,HR,Manager,0.92,0.69,0,59.426,59.426,64.706,5.28,0.4555
1789,2,39.49,Customer Support,Mid,0.32,0.85,0,60.546,60.546,67.246,6.7,0.526
1790,10,38.67,Legal,Senior,0.71,0.01,1,69.199,65.279,69.199,3.92,0.5729
1791,9,47.21,HR,Manager,0.82,0.88,1,76.702,71.042,76.702,5.66,0.891
1792,5,37.42,Marketing,Mid,1,0.03,1,65.189,60.129,65.189,5.06,0.334
1793,8,31.89,Operations,Mid,1,0.19,0,59.238,59.238,63.518,4.28,0.3956
1794,8,29.52,HR,Senior,0.95,0.13,1,64.174,60.014,64.174,4.16,0.3272
1795,9,30.6,HR,Manager,0.4,0.64,1,71.371,66.191,71.371,5.18,0.5671
1796,7,33.37,Marketing,Manager,0.69,0.85,1,67.011,60.311,67.011,6.7,0.6114
1797,10,43.46,Operations,Senior,0.89,0.25,1,71.236,66.836,71.236,4.4,0.743
1798,12,29.79,Operations,Mid,0.38,0.65,1,73.358,68.158,73.358,5.2,0.6793
1799,7,38.74,Customer Support,Manager,0.35,0.18,0,63.583,63.583,68.943,5.36,0.4995
1800,10,29.83,Customer Support,Mid,0.41,0.46,0,67.213,67.213,73.133,5.92,0.5321
1801,8,30.83,Marketing,Entry,1,0.26,1,68.407,62.887,68.407,5.52,0.3962
1802,7,34.11,Engineering,Entry,1,0.42,0,64.523,64.523,69.263,4.74,0.4795
1803,11,25.96,Sales,Manager,0.25,0.1,0,62.671,62.671,67.871,5.2,0.3674
1804,12,38.97,HR,Senior,0.6,0.85,1,79.885,74.285,79.885,5.6,0.865
1805,9,31.76,HR,Entry,0.79,0.49,1,67.46,62.58,67.46,4.88,0.541
1806,8,46.01,Customer Support,Entry,0.19,0.55,1,74.147,68.047,74.147,6.1,0.7943
1807,10,30.0,Marketing,Senior,0.5,0.84,1,73.292,66.612,73.292,6.68,0.6629
1808,7,30.06,Finance,Entry,0.86,0.22,0,59.118,59.118,63.458,4.34,0.326
1809,10,40.31,Finance,Entry,0.41,0.76,1,73.286,67.866,73.286,5.42,0.8164
1810,12,26.91,Operations,Manager,0.5,0.53,1,72.726,67.766,72.726,4.96,0.5802
1811,12,39.87,Marketing,Entry,0.31,0.84,1,81.028,74.348,81.028,6.68,0.8726
1812,9,23.57,Marketing,Manager,0.77,0.34,0,58.161,58.161,63.841,5.68,0.3136
1813,6,32.69,Sales,Senior,0.58,0.06,0,59.12,59.12,64.24,5.12,0.2904
1814,6,33.13,Engineering,Entry,1,0.29,0,57.517,57.517,61.997,4.48,0.37
1815,9,38.07,Legal,Senior,0,0.99,0,67.486,67.486,73.366,5.88,0.8073
1816,9,40.93,HR,Manager,0,0.74,1,71.498,66.118,71.498,5.38,0.7924
1817,9,31.1,Marketing,Entry,0,0.87,0,66.018,66.018,72.758,6.74,0.654
1818,10,35.62,Finance,Senior,0.32,0.57,0,63.547,63.547,68.587,5.04,0.6908
1819,5,25.07,Customer Support,Mid,0.03,0.51,1,61.56,55.54,61.56,6.02,0.2442
1820,11,48.03,Finance,Senior,0.81,0.02,1,75.396,71.456,75.396,3.94,0.7909
1821,9,36.81,Customer Support,Senior,0.21,0.16,0,62.556,62.556,67.876,5.32,0.5392
1822,8,37.54,Legal,Manager,1,0.54,0,63.453,63.453,68.433,4.98,0.6399
1823,8,45.0,Operations,Entry,0.82,0.24,1,73.315,68.935,73.315,4.38,0.6955
1824,10,28.72,Sales,Manager,0.0,0.33,1,66.991,61.331,66.991,5.66,0.4618
1825,8,24.69,Customer Support,Entry,0.25,0.99,0,62.584,62.584,69.564,6.98,0.512
1826,9,33.81,Customer Support,Mid,0.84,0.5,1,71.889,65.889,71.889,6.0,0.5897
1827,8,41.62,Sales,Entry,0.47,0.12,1,68.338,63.098,68.338,5.24,0.5875
1828,7,45.57,Engineering,Manager,0.57,0.81,1,73.6,68.08,73.6,5.52,0.8169
1829,5,31.63,Legal,Manager,0.46,0.73,1,64.529,59.169,64.529,5.36,0.4424
1830,10,35.89,HR,Manager,1,0.57,1,73.655,68.615,73.655,5.04,0.6959
1831,9,35.87,Customer Support,Entry,0.72,0.88,0,67.543,67.543,74.303,6.76,0.7465
1832,11,49.28,HR,Manager,0.51,0.52,1,77.218,72.278,77.218,4.94,0.8951
1833,6,37.0,Customer Support,Senior,0.56,0.46,0,63.014,63.014,68.934,5.92,0.5134
1834,5,46.08,Engineering,Senior,0.25,0.39,0,64.915,64.915,69.595,4.68,0.644
1835,9,30.88,HR,Entry,0.26,0.8,0,66.536,66.536,72.036,5.5,0.627
